sa2_code,sa2_name,total_pop,pct_youth_18_34,median_age,median_weekly_income,median_weekly_rent,pct_students,rent_to_income_ratio
121031411,Turramurra,20251.0,0.115994271887808,45.0,1074.0,610.0,0.2585435962951133,0.5679702048417132
121031412,Wahroonga (East) - Warrawee,18191.0,0.1222582595789126,43.0,1108.0,650.0,0.2703989492694139,0.5866425992779783
121041413,Cremorne - Cammeray,18905.0,0.1948161861941285,41.0,1553.0,600.0,0.2859774820880246,0.386349001931745
121041414,Crows Nest - Waverton,17916.0,0.2737776289350301,38.0,1593.0,575.0,0.3602319400821454,0.3609541745134965
121041416,Neutral Bay - Kirribilli,17183.0,0.2729441890240354,40.0,1551.0,541.0,0.3592303945445689,0.3488072211476467
121041417,North Sydney - Lavender Bay,12441.0,0.2951531227393296,38.0,1683.0,600.0,0.3569778950841306,0.35650623885918
121041688,Mosman - North,13763.0,0.1512751580324057,45.0,1464.0,600.0,0.2578062449959968,0.4098360655737705
121041689,Mosman - South,14565.0,0.1507037418468932,44.0,1510.0,580.0,0.2573720217032318,0.3841059602649007
122011418,Balgowlah - Clontarf - Seaforth,20732.0,0.1225159174223422,42.0,1282.0,697.0,0.2140473080830068,0.5436817472698908
122011419,Manly - Fairlight,22438.0,0.2456101256796506,38.0,1568.0,725.0,0.2916893980723768,0.4623724489795918
122021420,Avalon - Palm Beach,13052.0,0.1102513024823781,48.0,1058.0,745.0,0.2077991452991453,0.7041587901701323
122021421,Bayview - Elanora Heights,11243.0,0.1085119629991995,49.0,1006.0,745.0,0.2214765100671141,0.7405566600397614
122021422,Newport - Bilgola,13681.0,0.1377823258533733,46.0,1115.0,628.0,0.2443240454076367,0.5632286995515695
122021690,Mona Vale - Warriewood (North),14634.0,0.1325679923465901,45.0,1008.0,660.0,0.1975941189574515,0.6547619047619048
122021691,North Narrabeen - Warriewood (South),10874.0,0.1452087548280301,40.0,1072.0,710.0,0.1921397379912663,0.6623134328358209
122031424,Beacon Hill - Narraweena,14547.0,0.1476593111981852,42.0,893.0,550.0,0.2304299889746416,0.6159014557670772
122031425,Cromer,8046.0,0.1273924931643052,42.0,925.0,650.0,0.1932093775262732,0.7027027027027027
122031427,Forestville - Killarney Heights,13161.0,0.1088823037763088,43.0,975.0,720.0,0.2083800134438718,0.7384615384615385
122031429,Freshwater - Brookvale,21828.0,0.2217793659519882,37.0,1295.0,600.0,0.2560231288146482,0.4633204633204633
122031430,Manly Vale - Allambie Heights,17550.0,0.1454131054131054,40.0,1112.0,550.0,0.2157857892894644,0.4946043165467625
122031432,Terrey Hills - Duffys Forest,3786.0,0.1204437400950871,47.0,1010.0,610.0,0.2165137614678899,0.6039603960396039
122031692,Belrose,8652.0,0.1048312528895053,46.0,903.0,885.0,0.2163009404388714,0.9800664451827242
122031693,Collaroy - Collaroy Plateau,13980.0,0.1711015736766809,41.0,1066.0,600.0,0.2507936507936508,0.5628517823639775
122031694,Dee Why (South) - North Curl Curl,9116.0,0.2004168494953927,38.0,1120.0,573.0,0.2694838933148597,0.5116071428571428
122031695,Dee Why - North,17816.0,0.2799169286035025,36.0,1055.0,550.0,0.3409188492915414,0.5213270142180095
122031696,Frenchs Forest - Oxford Falls,17175.0,0.1244250363901019,41.0,1041.0,828.0,0.2220653133274492,0.7953890489913544
122031697,Narrabeen - Wheeler Heights,11241.0,0.1610177030513299,46.0,1019.0,580.0,0.2416329532916513,0.5691854759568205
123011433,Camden - Ellis Lane,13295.0,0.1486273034975554,42.0,876.0,420.0,0.1929733918884009,0.4794520547945205
123011698,Currans Hill,6445.0,0.2428238944918541,31.0,980.0,460.0,0.1783944499504459,0.4693877551020408
123011699,Elderslie - Narellan,14019.0,0.1938797346458378,34.0,939.0,450.0,0.1880419899589228,0.4792332268370607
123011700,Harrington Park,11241.0,0.1594164220265101,36.0,974.0,550.0,0.212519726459758,0.5646817248459959
123011701,Mount Annan,19040.0,0.1881302521008403,35.0,939.0,470.0,0.210192119830674,0.5005324813631523
123011702,Spring Farm,9539.0,0.2859838557500786,30.0,1122.0,510.0,0.1891252955082742,0.4545454545454545
123021436,Bradbury - Wedderburn,20011.0,0.2111838488831142,33.0,695.0,370.0,0.1670278637770897,0.5323741007194245
123021437,Campbelltown - Woodbine,22084.0,0.2461510595906538,35.0,744.0,390.0,0.2432551968155683,0.5241935483870968
123021438,Claymore - Eagle Vale - Raby,20236.0,0.2025597944257758,35.0,755.0,375.0,0.1768206734534064,0.4966887417218543
123021439,Holsworthy Military Area,,,,,,,
123021439,Holsworthy Military Area,,,,,,,
123021441,Leumeah - Minto Heights,16729.0,0.1949309582162711,37.0,719.0,360.0,0.1935550506093782,0.5006954102920723
123021443,Minto - St Andrews,21335.0,0.1982188891492852,35.0,712.0,370.0,0.2053872053872054,0.5196629213483146
123021444,Rosemeadow - Glen Alpine,21155.0,0.1924840463247459,37.0,697.0,370.0,0.1817084213703592,0.5308464849354376
123021703,Denham Court - Bardia,14868.0,0.2523540489642185,32.0,985.0,550.0,0.2120650607370805,0.5583756345177665
123021704,Glenfield,10536.0,0.2057706909643128,36.0,844.0,420.0,0.2291311754684838,0.4976303317535545
123021705,Ingleburn,16720.0,0.1974880382775119,37.0,739.0,380.0,0.2286934575810522,0.5142083897158322
123021706,Macquarie Fields,14198.0,0.1865755740245105,36.0,592.0,340.0,0.1907502569373073,0.5743243243243243
123031445,Bargo,5934.0,0.1595888102460397,40.0,763.0,415.0,0.1540270429159318,0.5439056356487549
123031446,Douglas Park - Appin,11112.0,0.1623470122390208,36.0,959.0,490.0,0.1675854465270121,0.5109489051094891
123031447,Picton - Tahmoor - Buxton,18987.0,0.2003476062569126,37.0,829.0,400.0,0.1838460154704083,0.4825090470446321
123031448,The Oaks - Oakdale,9808.0,0.1688417618270799,38.0,869.0,410.0,0.183477106834771,0.4718066743383199
124011449,Blackheath - Megalong Valley,5764.0,0.1051353226925746,52.0,727.0,380.0,0.2197952218430034,0.5226960110041265
124011450,Blaxland - Warrimoo - Lapstone,18993.0,0.1433159585110303,41.0,971.0,440.0,0.2492539933298227,0.4531410916580844
124011451,Blue Mountains - North,,,,,,,
124011452,Katoomba - Leura,13348.0,0.1320047947258016,50.0,687.0,380.0,0.2670283303194695,0.5531295487627366
124011453,Lawson - Hazelbrook - Linden,11445.0,0.1474006116207951,43.0,784.0,400.0,0.2552099063726971,0.5102040816326531
124011454,Springwood - Winmalee,21964.0,0.1398652340193043,43.0,899.0,420.0,0.232068855594517,0.4671857619577308
124011455,Wentworth Falls,6428.0,0.1070317361543248,50.0,740.0,430.0,0.2131147540983606,0.581081081081081
124021456,Blue Mountains - South,,,,,,,
124021456,Blue Mountains - South,,,,,,,
124021456,Blue Mountains - South,,,,,,,
124031457,Cambridge Park,16004.0,0.2134466383404148,35.0,820.0,400.0,0.1872619551417689,0.4878048780487805
124031459,Emu Plains - Leonay,13914.0,0.1673134971970677,40.0,934.0,437.0,0.2153576788394197,0.4678800856531049
124031460,Glenmore Park - Regentville,21002.0,0.1930768498238263,35.0,1009.0,465.0,0.2196662156066756,0.4608523290386521
124031461,Jamisontown - South Penrith,17326.0,0.2019508253491861,37.0,843.0,400.0,0.201120672403442,0.4744958481613286
124031462,Kingswood - Werrington,24625.0,0.2403654822335025,33.0,839.0,370.0,0.2186362533365688,0.4410011918951132
124031463,Mulgoa - Luddenham - Orchard Hills,12040.0,0.1862126245847176,35.0,1025.0,530.0,0.1956753870795515,0.5170731707317073
124031463,Mulgoa - Luddenham - Orchard Hills,12040.0,0.1862126245847176,35.0,1025.0,530.0,0.1956753870795515,0.5170731707317073
124031464,Penrith,17966.0,0.292830902816431,36.0,812.0,380.0,0.2591116173120729,0.4679802955665024
124031465,Warragamba - Silverdale,6025.0,0.2076348547717842,35.0,969.0,416.0,0.161364950838635,0.4293085655314757
124031707,Cranebrook - Castlereagh,17029.0,0.2153972634916906,34.0,897.0,410.0,0.1776804418206056,0.4570791527313266
124031708,Jordan Springs - Llandilo,13388.0,0.2509710188228264,31.0,1053.0,530.0,0.1882893226176808,0.50332383665717
124041466,Richmond - Clarendon,15239.0,0.2152372202900452,39.0,790.0,400.0,0.2363550071191267,0.5063291139240507
124041467,Windsor - Bligh Park,15264.0,0.2313286163522012,35.0,842.0,390.0,0.2024608501118568,0.4631828978622327
124041468,Yarramundi - Londonderry,7504.0,0.2253464818763326,38.0,827.0,470.0,0.1090479405806887,0.5683192261185006
124051469,Erskine Park,6486.0,0.2139993832870798,37.0,906.0,450.0,0.2079207920792079,0.4966887417218543
124051470,St Clair,19942.0,0.2038912847257045,36.0,849.0,440.0,0.1957994579945799,0.5182567726737338
124051580,Colyton - Oxley Park,13028.0,0.2192201412342646,34.0,739.0,390.0,0.1725277318857682,0.5277401894451962
124051581,St Marys - North St Marys,17325.0,0.2335353535353535,35.0,716.0,360.0,0.1679559910606842,0.5027932960893855
125011475,Rookwood Cemetery,,,,,,,
125011582,Auburn - Central,19487.0,0.3533637809821932,31.0,571.0,450.0,0.3212331509408782,0.7880910683012259
125011583,Auburn - North,10592.0,0.4261706948640483,30.0,639.0,380.0,0.424434168897542,0.594679186228482
125011584,Auburn - South,8860.0,0.2404063205417607,33.0,496.0,435.0,0.2271728898650769,0.8770161290322581
125011585,Berala,8610.0,0.2586527293844367,37.0,597.0,380.0,0.2914901809780515,0.6365159128978225
125011586,Lidcombe,21197.0,0.3196207010426004,35.0,704.0,480.0,0.3578035530759066,0.6818181818181818
125011587,Regents Park,5138.0,0.2500973141300117,36.0,569.0,375.0,0.2922794117647059,0.6590509666080844
125011587,Regents Park,5138.0,0.2500973141300117,36.0,569.0,375.0,0.2922794117647059,0.6590509666080844
125011709,Silverwater - Newington,9246.0,0.2164179104477611,37.0,993.0,520.0,0.1597026403486285,0.5236656596173213
125011710,Wentworth Point - Sydney Olympic Park,20412.0,0.4555163629237703,32.0,1150.0,510.0,0.4324675324675324,0.4434782608695652
125021477,Ermington - Rydalmere,24641.0,0.2158191631833123,37.0,803.0,430.0,0.2739493604802923,0.5354919053549191
125021478,Oatlands - Dundas Valley,18508.0,0.1752215258266695,40.0,758.0,420.0,0.2541856925418569,0.554089709762533
125021711,Carlingford - East,11622.0,0.146618482188952,41.0,789.0,520.0,0.2756174461376773,0.6590621039290241
125021711,Carlingford - East,11622.0,0.146618482188952,41.0,789.0,520.0,0.2756174461376773,0.6590621039290241
125021712,Carlingford - West,19251.0,0.1801984312503246,38.0,802.0,490.0,0.2660579849431363,0.6109725685785536
125031479,Chester Hill - Sefton,20842.0,0.2140389597927262,34.0,517.0,400.0,0.191950852557673,0.7736943907156673
125031480,Fairfield - East,15742.0,0.2104561046880955,37.0,478.0,300.0,0.2040261153427638,0.6276150627615062
125031480,Fairfield - East,15742.0,0.2104561046880955,37.0,478.0,300.0,0.2040261153427638,0.6276150627615062
125031481,Granville - Clyde,23250.0,0.3302795698924731,31.0,629.0,420.0,0.313844714686623,0.6677265500794912
125031483,Guildford - South Granville,22386.0,0.2349682837487715,31.0,472.0,360.0,0.1821924253116913,0.7627118644067796
125031484,Guildford West - Merrylands West,22929.0,0.2386497448645819,33.0,587.0,400.0,0.2138663335415365,0.6814310051107325
125031486,Smithfield Industrial,10.0,0.0,43.0,850.0,150.0,0.0,0.1764705882352941
125031487,Yennora Industrial,12.0,0.0,51.0,350.0,462.0,0.0,1.32
125031713,Greystanes - South,16645.0,0.1634725142685491,39.0,740.0,480.0,0.1954707985697258,0.6486486486486487
125031714,Merrylands - Holroyd,23806.0,0.2688817945055868,33.0,630.0,400.0,0.2403542829410337,0.6349206349206349
125031715,Pemulwuy - Greystanes (North),10893.0,0.1666207656293032,38.0,894.0,500.0,0.186531417300648,0.5592841163310962
125031716,South Wentworthville,7305.0,0.2154688569472963,35.0,692.0,460.0,0.2196694881096332,0.6647398843930635
125041489,North Parramatta,22878.0,0.2744558090742198,35.0,944.0,410.0,0.3114501679731243,0.4343220338983051
125041490,North Rocks,8451.0,0.1432966512838717,41.0,917.0,550.0,0.2372556535070908,0.5997818974918212
125041491,Northmead,20275.0,0.2736868064118372,34.0,1007.0,420.0,0.2861455354305688,0.4170804369414101
125041493,Toongabbie - Constitution Hill,22853.0,0.1998424714479499,38.0,807.0,438.0,0.2586592178770949,0.5427509293680297
125041494,Winston Hills,11199.0,0.1317974819180284,40.0,939.0,530.0,0.221824686940966,0.564430244941427
125041588,Pendle Hill - Girraween,13939.0,0.1915488915991104,36.0,831.0,420.0,0.2012947602670443,0.5054151624548736
125041589,Wentworthville - Westmead,21568.0,0.2849591988130563,33.0,926.0,420.0,0.2537558044250205,0.4535637149028078
125041717,Parramatta - North,12062.0,0.4561432598242414,31.0,1119.0,450.0,0.3905061631261474,0.4021447721179624
125041718,Parramatta - South,9867.0,0.3896827809871288,32.0,845.0,400.0,0.3722407015421832,0.4733727810650887
125041719,Rosehill - Harris Park,9034.0,0.3983838831082577,32.0,836.0,375.0,0.3569816188326346,0.4485645933014354
126011496,Pennant Hills - Cheltenham,21737.0,0.1370474306482035,43.0,1045.0,530.0,0.2619962978783995,0.507177033492823
126011720,Epping (East) - North Epping,14404.0,0.2225770619272424,36.0,1025.0,500.0,0.3139137857447716,0.4878048780487805
126011721,Epping (NSW) - West,18690.0,0.2134296415195291,37.0,919.0,500.0,0.3034891375905201,0.544069640914037
126011721,Epping (NSW) - West,18690.0,0.2134296415195291,37.0,919.0,500.0,0.3034891375905201,0.544069640914037
126021498,Gladesville - Huntleys Point,15456.0,0.1975284679089027,40.0,1198.0,460.0,0.2800269905533063,0.3839732888146911
126021499,Hunters Hill - Woolwich,9844.0,0.1164160910199106,46.0,1244.0,540.0,0.2067071407921364,0.4340836012861736
126021500,Macquarie Park - Marsfield,23818.0,0.3360483667814258,34.0,900.0,470.0,0.4910141206675225,0.5222222222222223
126021501,North Ryde - East Ryde,15622.0,0.220138266547177,38.0,1054.0,521.0,0.2759136567642659,0.4943074003795066
126021503,West Ryde - Meadowbank,20102.0,0.2703213610586011,36.0,996.0,420.0,0.3544081489286969,0.4216867469879518
126021590,Putney,4163.0,0.1580590920009608,43.0,1084.0,700.0,0.2767497988736926,0.6457564575645757
126021722,Denistone,6969.0,0.1469364327737121,42.0,926.0,600.0,0.2667946257197697,0.6479481641468683
126021723,Eastwood,18974.0,0.2232528723516391,39.0,762.0,450.0,0.3370554887476378,0.5905511811023622
126021723,Eastwood,18974.0,0.2232528723516391,39.0,762.0,450.0,0.3370554887476378,0.5905511811023622
126021724,Ryde - North,20291.0,0.2052141343452762,39.0,880.0,430.0,0.3059360730593607,0.4886363636363636
126021725,Ryde - South,11972.0,0.332776478449716,33.0,1143.0,500.0,0.3321575543797766,0.4374453193350831
127011504,Ashcroft - Busby - Miller,17962.0,0.1980848457855472,33.0,452.0,266.0,0.1507912355447352,0.588495575221239
127011505,Austral - Greendale,12533.0,0.2313891326896991,34.0,787.0,500.0,0.188380716934487,0.6353240152477764
127011592,Badgerys Creek,25.0,0.16,46.0,850.0,182.0,0.5,0.2141176470588235
127011593,Cecil Hills,6906.0,0.19794381697075,38.0,727.0,550.0,0.2686433063791554,0.7565337001375516
127011594,Green Valley,12919.0,0.2067497484325412,37.0,580.0,450.0,0.2447569701455711,0.7758620689655172
127011595,Hinchinbrook,13038.0,0.2026384414787544,35.0,672.0,480.0,0.2282358360202671,0.7142857142857143
127011596,Hoxton Park - Carnes Hill - Horningsea Park,13263.0,0.1949785116489482,33.0,762.0,500.0,0.201571792693288,0.6561679790026247
127011597,West Hoxton - Middleton Grange,17194.0,0.194195649645225,33.0,808.0,525.0,0.2088268700308291,0.6497524752475248
127011726,Cobbitty - Bringelly,4761.0,0.2144507456416719,35.0,957.0,530.0,0.2052593133674214,0.5538140020898642
127011727,Gledswood Hills - Gregory Hills,14299.0,0.2778515980138471,30.0,1127.0,530.0,0.2065948855989232,0.4702750665483585
127011728,Leppington - Catherine Field,12559.0,0.246038697348515,33.0,893.0,550.0,0.2014076881429345,0.6159014557670772
127011729,Oran Park,17624.0,0.2617453472537449,30.0,1026.0,530.0,0.192179700499168,0.5165692007797271
127021509,Bonnyrigg Heights - Bonnyrigg,17154.0,0.2038591582138277,38.0,513.0,400.0,0.2330648114243866,0.7797270955165692
127021510,Bossley Park - Abbotsbury,19690.0,0.1852209243270695,41.0,559.0,470.0,0.2334735071488645,0.8407871198568873
127021511,Cabramatta - Lansvale,24101.0,0.2124808099248993,40.0,468.0,330.0,0.2429030530262453,0.7051282051282052
127021512,Cabramatta West - Mount Pritchard,18249.0,0.203956381171571,37.0,497.0,380.0,0.2040229885057471,0.7645875251509054
127021513,Canley Vale - Canley Heights,22261.0,0.2131530479313597,38.0,478.0,360.0,0.2349021241149521,0.7531380753138075
127021514,Edensor Park,10279.0,0.2059538865648409,39.0,538.0,450.0,0.2357452484161387,0.8364312267657993
127021515,Fairfield,18248.0,0.1950898728627794,40.0,453.0,367.0,0.2174865229110512,0.8101545253863135
127021516,Fairfield - West,21249.0,0.1957739187726481,37.0,457.0,450.0,0.2124466473908853,0.9846827133479212
127021517,Greenfield Park - Prairiewood,8855.0,0.1887069452286843,40.0,475.0,450.0,0.2331219694143976,0.9473684210526316
127021518,Horsley Park - Kemps Creek,4344.0,0.1742633517495396,44.0,779.0,440.0,0.2097959183673469,0.5648267008985879
127021518,Horsley Park - Kemps Creek,4344.0,0.1742633517495396,44.0,779.0,440.0,0.2097959183673469,0.5648267008985879
127021519,Smithfield - Wetherill Park,19510.0,0.1944643772424397,39.0,491.0,420.0,0.21827495042961,0.8553971486761711
127021520,St Johns Park - Wakeley,11197.0,0.184603018665714,42.0,492.0,450.0,0.2493734335839598,0.9146341463414634
127021521,Wetherill Park Industrial,37.0,0.1081081081081081,56.0,466.0,400.0,0.0,0.8583690987124464
127031522,Casula,16584.0,0.2033888084901109,36.0,645.0,450.0,0.2239078779016633,0.6976744186046512
127031523,Chipping Norton - Moorebank,20813.0,0.1758516311920434,37.0,809.0,500.0,0.2013308573197152,0.6180469715698393
127031524,Holsworthy - Wattle Grove,21129.0,0.2059255052297789,35.0,1027.0,495.0,0.2234164517053597,0.4819863680623174
127031524,Holsworthy - Wattle Grove,21129.0,0.2059255052297789,35.0,1027.0,495.0,0.2234164517053597,0.4819863680623174
127031599,Lurnea - Cartwright,12670.0,0.2041831097079716,33.0,471.0,350.0,0.1613324624428478,0.7430997876857749
127031601,Warwick Farm,5937.0,0.2538319016338218,35.0,598.0,320.0,0.2408060453400503,0.5351170568561873
127031730,Edmondson Park,12080.0,0.2519867549668874,31.0,1008.0,550.0,0.2308045977011494,0.5456349206349206
127031731,Liverpool - East,17536.0,0.3209397810218978,32.0,699.0,380.0,0.2578265858056056,0.5436337625178826
127031732,Liverpool - West,13737.0,0.2139477324015432,36.0,479.0,360.0,0.2270695892743136,0.7515657620041754
127031733,Prestons,15692.0,0.1888860565893449,34.0,757.0,520.0,0.2361668703089544,0.6869220607661823
128011529,Gymea - Grays Point,18156.0,0.1549350077109495,41.0,1046.0,530.0,0.2286413248024087,0.5066921606118547
128011530,Miranda - Yowie Bay,20705.0,0.1862835063994204,40.0,941.0,490.0,0.236703988803359,0.5207226354941552
128011531,Sylvania - Taren Point,16430.0,0.1379793061472915,46.0,855.0,550.0,0.2093950808774651,0.6432748538011696
128011602,Caringbah,12858.0,0.2200964380152434,37.0,1020.0,470.0,0.2457744527569964,0.4607843137254901
128011603,Caringbah South,13015.0,0.1416826738378793,42.0,1044.0,730.0,0.2072238333772739,0.6992337164750958
128011604,Cronulla - Kurnell - Bundeena,24374.0,0.2067366866332977,42.0,1124.0,500.0,0.2640827722121859,0.4448398576512455
128011605,Lilli Pilli - Port Hacking - Dolans Bay,3369.0,0.1395072721875927,42.0,1195.0,833.0,0.2677902621722846,0.6970711297071129
128011606,Woolooware - Burraneer,8947.0,0.1853135129093551,40.0,1157.0,550.0,0.2546981207516993,0.4753673292999135
128021533,Heathcote - Waterfall,6673.0,0.1498576352465158,42.0,949.0,520.0,0.2082288008028098,0.547945205479452
128021534,Illawong - Alfords Point,10554.0,0.1623081296191017,43.0,976.0,680.0,0.2643126499828591,0.6967213114754098
128021535,Menai - Lucas Heights - Woronora,20927.0,0.1669613418072346,40.0,989.0,580.0,0.2528772896741773,0.5864509605662285
128021536,Oyster Bay - Como - Jannali,22063.0,0.1381951683814531,40.0,1063.0,500.0,0.2168864678899082,0.4703668861712135
128021537,Royal National Park,42.0,0.3333333333333333,22.0,825.0,390.0,0.1785714285714285,0.4727272727272727
128021538,Sutherland - Kirrawee,23238.0,0.2232980463034684,38.0,1056.0,460.0,0.2663172939494997,0.4356060606060606
128021607,Engadine,17356.0,0.1414496427748329,39.0,946.0,500.0,0.2050420168067226,0.5285412262156448
128021608,Loftus - Yarrawarrah,7348.0,0.1462983124659771,40.0,972.0,550.0,0.2253072371415566,0.565843621399177
128021609,Woronora Heights,3539.0,0.1449562023170387,44.0,1023.0,738.0,0.2814885496183206,0.7214076246334311
197979799,Migratory - Offshore - Shipping (NSW),,,,,,,
199999499,No usual address (NSW),,,,,,,
201011001,Alfredton,16835.0,0.187050787050787,34.0,865.0,370.0,0.2066057624736472,0.4277456647398844
201011002,Ballarat,12131.0,0.1685763745775286,45.0,842.0,313.0,0.2599609919197548,0.3717339667458432
201011005,Buninyong,7261.0,0.1334526924666024,42.0,805.0,330.0,0.224751655629139,0.4099378881987577
201011006,Delacombe,10661.0,0.2621705280930494,33.0,775.0,360.0,0.2234340916173262,0.4645161290322581
201011007,Smythes Creek,4230.0,0.1307328605200945,41.0,802.0,350.0,0.1576862123613312,0.4364089775561097
201011008,Wendouree - Miners Rest,15333.0,0.2055044674884236,38.0,642.0,260.0,0.1664043175174274,0.4049844236760124
201011481,Ballarat East - Warrenheip,9691.0,0.210195026313074,41.0,671.0,288.0,0.2543757292882147,0.4292101341281669
201011482,Ballarat North - Invermay,14750.0,0.1749152542372881,41.0,837.0,300.0,0.2108433734939759,0.3584229390681003
201011483,Canadian - Mount Clear,12225.0,0.2331288343558282,37.0,733.0,295.0,0.2521390374331551,0.4024556616643929
201011484,Sebastopol - Redan,13086.0,0.2266544398593917,39.0,614.0,260.0,0.2046943231441048,0.4234527687296417
201021009,Bacchus Marsh Surrounds,6559.0,0.1410275956700716,43.0,770.0,330.0,0.1582041688936397,0.4285714285714285
201021010,Creswick - Clunes,8085.0,0.1150278293135436,49.0,628.0,250.0,0.1328965839962564,0.3980891719745223
201021011,Daylesford,9955.0,0.1014565544952285,53.0,703.0,330.0,0.1619547657512116,0.4694167852062589
201021012,Gordon (Vic.),6372.0,0.1242937853107344,44.0,765.0,270.0,0.1483429773803261,0.3529411764705882
201031013,Avoca,3532.0,0.106172140430351,53.0,516.0,200.0,0.1080485115766262,0.3875968992248062
201031014,Beaufort,4644.0,0.1294142980189492,49.0,628.0,218.0,0.1074049366244162,0.3471337579617834
201031015,Golden Plains - North,4894.0,0.1479362484675112,43.0,668.0,250.0,0.1247372109320252,0.374251497005988
201031016,Maryborough (Vic.),8160.0,0.1432598039215686,51.0,511.0,240.0,0.111340206185567,0.4696673189823874
201031017,Maryborough Surrounds,5526.0,0.1080347448425624,53.0,494.0,200.0,0.0960729312762973,0.4048582995951417
202011018,Bendigo,14929.0,0.2334382744992966,39.0,712.0,280.0,0.2420644535982554,0.3932584269662921
202011019,California Gully - Eaglehawk,12949.0,0.2173140783072052,38.0,660.0,280.0,0.1699364465321912,0.4242424242424242
202011020,East Bendigo - Kennington,13988.0,0.1877323420074349,44.0,759.0,295.0,0.2445099089448312,0.3886693017127799
202011021,Flora Hill - Spring Gully,9437.0,0.2209388576878245,38.0,770.0,290.0,0.2965931863727455,0.3766233766233766
202011022,Kangaroo Flat - Golden Square,21043.0,0.1934610084113482,42.0,676.0,290.0,0.1736135641116213,0.4289940828402367
202011023,Maiden Gully,5518.0,0.1428053642624139,37.0,896.0,380.0,0.1522727272727272,0.4241071428571428
202011024,Strathfieldsaye,10719.0,0.1346207668625804,39.0,897.0,400.0,0.1626248216833095,0.4459308807134894
202011025,White Hills - Ascot,14446.0,0.2180534403987263,34.0,811.0,330.0,0.1700359389038634,0.406905055487053
202021026,Bendigo Surrounds - South,8344.0,0.147051773729626,41.0,836.0,320.0,0.1501584786053882,0.3827751196172249
202021027,Castlemaine,11352.0,0.1225334742776603,50.0,683.0,310.0,0.148881239242685,0.4538799414348463
202021028,Castlemaine Surrounds,9225.0,0.1072086720867208,52.0,666.0,280.0,0.1501294219154443,0.4204204204204204
202021029,Heathcote,5062.0,0.1137890161991307,53.0,556.0,260.0,0.1110266159695817,0.4676258992805755
202021030,Kyneton,10562.0,0.1270592690778261,46.0,771.0,351.0,0.1583248212461695,0.4552529182879377
202021031,Woodend,7949.0,0.0978739464083532,46.0,870.0,392.0,0.1627231216272312,0.4505747126436781
202031032,Bendigo Surrounds - North,4934.0,0.1337657073368463,46.0,681.0,230.0,0.1331521739130435,0.3377386196769457
202031033,Loddon,7289.0,0.1148305666072163,52.0,551.0,170.0,0.08984375,0.308529945553539
203011034,Bannockburn,7754.0,0.1590147020892442,36.0,865.0,386.0,0.1399921352732992,0.446242774566474
203011035,Golden Plains - South,8111.0,0.1441252619898902,40.0,780.0,308.0,0.1432048681541582,0.3948717948717948
203011036,Winchelsea,6614.0,0.1424251587541578,43.0,826.0,300.0,0.1592554291623578,0.3631961259079903
203021037,Belmont,15017.0,0.2461210627954984,37.0,799.0,350.0,0.2962703962703962,0.4380475594493116
203021039,Geelong,13504.0,0.2567387440758293,40.0,843.0,340.0,0.3788949986907567,0.4033214709371293
203021040,Geelong West - Hamlyn Heights,21200.0,0.2324056603773585,37.0,918.0,335.0,0.2704391891891892,0.3649237472766884
203021042,Highton,24034.0,0.1983024049263543,38.0,859.0,365.0,0.3284259600049073,0.4249126891734575
203021043,Lara,20817.0,0.2068021328721717,37.0,827.0,370.0,0.1589004850801117,0.4474002418379685
203021044,Leopold,13272.0,0.1754068716094032,41.0,757.0,375.0,0.208963431399505,0.4953764861294584
203021045,Newcomb - Moolap,15462.0,0.2015263225973354,45.0,627.0,300.0,0.1988407258064516,0.4784688995215311
203021046,Newtown (Vic.),10445.0,0.1690761129727142,40.0,1001.0,360.0,0.2301829268292683,0.3596403596403596
203021047,North Geelong - Bell Park,15795.0,0.2041785375118708,42.0,692.0,340.0,0.226126999515269,0.4913294797687861
203021485,Charlemont,10300.0,0.3221359223300971,31.0,918.0,420.0,0.3044645854313528,0.457516339869281
203021486,Corio - Lovely Banks,18325.0,0.2222646657571623,36.0,574.0,280.0,0.1566428814135236,0.4878048780487805
203021487,Grovedale - Mount Duneed,24763.0,0.2354318943585187,36.0,784.0,390.0,0.2914394765539804,0.4974489795918367
203021488,Norlane,9051.0,0.2450557949397856,38.0,499.0,254.0,0.1621621621621621,0.5090180360721442
203031048,Clifton Springs,16797.0,0.1491933083288682,45.0,707.0,380.0,0.1999069117989295,0.5374823196605375
203031049,Lorne - Anglesea,6234.0,0.1211100417067693,55.0,881.0,390.0,0.2115637319316688,0.4426787741203178
203031051,Portarlington,9536.0,0.0960570469798657,59.0,605.0,340.0,0.1559454191033138,0.5619834710743802
203031052,Point Lonsdale - Queenscliff,5519.0,0.0795433955426707,61.0,818.0,400.0,0.1958333333333333,0.4889975550122249
203031053,Torquay,24607.0,0.1415857276384768,40.0,1001.0,500.0,0.1897687637256168,0.4995004995004995
203031489,Barwon Heads - Armstrong Creek,11333.0,0.2033883349510279,35.0,1004.0,420.0,0.2106505771248688,0.4183266932270916
203031490,Ocean Grove,19394.0,0.1265339795813138,44.0,850.0,420.0,0.1809677999640223,0.4941176470588235
204011054,Alexandra,6828.0,0.1145284124194493,54.0,643.0,250.0,0.1485461441213653,0.3888024883359253
