sa2_code,total_pop,pct_youth_18_34,median_age,median_weekly_income,median_weekly_rent,pct_students,rent_to_income_ratio
116021632,25130,25.085555113410265,31,1166,550,20.56095653145603,0.4716981132075472
116021633,13034,19.257326990946755,36,1035,580,17.55623332062524,0.5603864734299517
116031313,18536,20.862106171773846,32,525,300,12.520568436798804,0.5714285714285714
116031314,8374,21.518987341772153,34,813,420,22.343126586869786,0.5166051660516605
116031315,21414,21.766134304660504,34,809,420,22.57162823200559,0.519159456118665
116031316,21551,21.182311725673983,31,653,320,12.613767465709524,0.4900459418070444
116031317,22918,21.363120691159786,33,582,345,21.233042635658915,0.5927835051546392
116031318,12,58.333333333333336,40,1208,530,100.0,0.43874172185430466
116031319,22826,20.704459826513624,36,763,420,22.557510148849797,0.5504587155963303
117011320,508,43.503937007874015,33,1353,620,24.11764705882353,0.4582409460458241
117011321,12960,21.936728395061728,36,1153,550,22.59239979177512,0.4770164787510841
117011323,14762,27.06272862755724,35,881,495,30.22604951560818,0.5618615209988649
117011324,6,0.0,61,1812,1200,0.0,0.6622516556291391
117011325,19,26.31578947368421,35,949,0,0.0,0.0
117011634,8941,19.986578682473997,41,662,385,28.09415337889142,0.581570996978852
117011635,21573,47.63825151810133,30,994,600,45.33111665281241,0.6036217303822937
117021327,19898,30.465373404362246,36,1247,470,38.26815642458101,0.3769045709703288
117021328,8278,27.856970282676976,36,1234,630,34.254920337394566,0.5105348460291734
117021636,12317,27.230656815783064,37,1160,550,32.33012721067328,0.47413793103448276
117021637,14283,28.474410137926206,37,1003,450,36.24056235355376,0.44865403788634095
117031329,10615,37.428167687235046,37,1535,550,43.83452665075577,0.3583061889250814
117031330,19126,37.89605772247203,34,1669,591,41.302367941712205,0.35410425404433793
117031331,20262,34.21676043825881,36,1230,505,47.679465776293824,0.4105691056910569
117031333,18187,34.10677956782317,39,1534,490,37.359620663838285,0.3194263363754889
117031336,15828,40.725296942127876,35,1442,550,43.97145042059648,0.3814147018030513
117031638,8332,45.13922227556409,29,1023,600,71.66896551724138,0.5865102639296188
117031639,7803,65.0647186979367,28,882,520,68.44148641153633,0.5895691609977324
117031640,14667,38.71275652826072,34,1310,550,50.5188679245283,0.4198473282442748
